match_id,match_number,commence_time,team,opponent,p_win,p_draw,p_loss,team_xg,opponent_xg,expected_total_goals,bookmaker_count
581691da05dcd75b5c6d3be91ee9d2ab,65,2026-06-27T03:00:00Z,New Zealand,Belgium,0.09505918611877265,0.17131817590227114,0.7336226379789562,0.6801093366003937,2.2640869257389733,2.944196262339367,15
3e3b5fa2b3c963e74cf044c60db0b573,66,2026-06-27T03:00:00Z,Egypt,Iran,0.42277941253478346,0.3089245916289491,0.26829599583626734,1.226798545540352,0.9292621671843442,2.1560607127246962,15
3e3b5fa2b3c963e74cf044c60db0b573,66,2026-06-27T03:00:00Z,Iran,Egypt,0.26829599583626734,0.3089245916289491,0.42277941253478346,0.9292621671843442,1.226798545540352,2.1560607127246962,15
537c0997cd899394f47f16545b7068b2,67,2026-06-27T21:00:00Z,Croatia,Ghana,0.5726949315796522,0.2532909507264737,0.17401411769387407,1.6694113792193894,0.8185340443564515,2.487945423575841,15
537c0997cd899394f47f16545b7068b2,67,2026-06-27T21:00:00Z,Ghana,Croatia,0.17401411769387407,0.2532909507264737,0.5726949315796522,0.8185340443564515,1.6694113792193894,2.487945423575841,15
4be17c8e1ccfecb0f2a5ef79e045c415,68,2026-06-27T21:00:00Z,England,Panama,0.7378930709620763,0.16848213066004025,0.09362479837788347,2.3570916575721492,0.7240739078816406,3.08116556545379,15
4be17c8e1ccfecb0f2a5ef79e045c415,68,2026-06-27T21:00:00Z,Panama,England,0.09362479837788347,0.16848213066004025,0.7378930709620763,0.7240739078816406,2.3570916575721492,3.08116556545379,15
67ae5751c401a98409b8566ae4897069,69,2026-06-27T23:30:00Z,Colombia,Portugal,0.26970418165540183,0.2862091968175791,0.44408662152701905,1.0696561746482958,1.429540495090713,2.4991966697390087,15
67ae5751c401a98409b8566ae4897069,69,2026-06-27T23:30:00Z,Portugal,Colombia,0.44408662152701905,0.2862091968175791,0.26970418165540183,1.429540495090713,1.0696561746482958,2.4991966697390087,15
13eab94a136b9c264ba974cf437a5f71,70,2026-06-27T23:30:00Z,DR Congo,Uzbekistan,0.40261215353261703,0.29390979658332766,0.3034780498840553,1.288205563305009,1.0885574686230517,2.3767630319280606,15
13eab94a136b9c264ba974cf437a5f71,70,2026-06-27T23:30:00Z,Uzbekistan,DR Congo,0.3034780498840553,0.29390979658332766,0.40261215353261703,1.0885574686230517,1.288205563305009,2.3767630319280606,15
8756200e539155e571557c4f2e0d7f05,71,2026-06-28T02:00:00Z,Algeria,Austria,0.26985578809834204,0.2938037627441291,0.43634044915752873,1.047804691578136,1.3832966809929454,2.4311013725710815,15
8756200e539155e571557c4f2e0d7f05,71,2026-06-28T02:00:00Z,Austria,Algeria,0.43634044915752873,0.2938037627441291,0.26985578809834204,1.3832966809929454,1.047804691578136,2.4311013725710815,15
54697f453437ab26276d773be1d72e9b,72,2026-06-28T02:00:00Z,Argentina,Jordan,0.7916019089317669,0.14135338660552865,0.06704470446270444,2.5578004466105297,0.6235433924572934,3.1813438390678233,15
54697f453437ab26276d773be1d72e9b,72,2026-06-28T02:00:00Z,Jordan,Argentina,0.06704470446270444,0.14135338660552865,0.7916019089317669,0.6235433924572934,2.5578004466105297,3.1813438390678233,15
